278,10441,ΑΘΗΝΑΙΩΝ
279,19400,ΚΙΤΣΙ
280,55134,ΦΟΙΝΙΚΑΣ(ΠΥΛΑΙΑ)
281,57001,Ν. ΡΑΙΔΕΣΤΟΣ
282,10445,ΑΘΗΝΑΙΩΝ
283,10446,ΑΘΗΝΑΙΩΝ
284,10447,ΑΘΗΝΑΙΩΝ
285,10556,ΑΘΗΝΑΙΩΝ
286,10672,ΑΘΗΝΑΙΩΝ
287,11141,ΑΘΗΝΑΙΩΝ
288,11143,ΑΘΗΝΑΙΩΝ
289,11144,ΑΘΗΝΑΙΩΝ
290,11145,ΑΘΗΝΑΙΩΝ
291,11147,ΓΑΛΑΤΣΙΟΥ
292,11253,ΑΘΗΝΑΙΩΝ
293,11254,ΑΘΗΝΑΙΩΝ
294,11255,ΑΘΗΝΑΙΩΝ
295,11361,ΑΘΗΝΑΙΩΝ
296,11362,ΑΘΗΝΑΙΩΝ
297,11363,ΑΘΗΝΑΙΩΝ
298,11364,ΑΘΗΝΑΙΩΝ
299,11473,ΑΘΗΝΑΙΩΝ
300,11474,ΑΘΗΝΑΙΩΝ
301,11475,ΑΘΗΝΑΙΩΝ
302,11476,ΑΘΗΝΑΙΩΝ
303,11521,ΑΘΗΝΑΙΩΝ
304,11528,ΑΘΗΝΑΙΩΝ
305,11631,ΑΘΗΝΑΙΩΝ
306,11632,ΑΘΗΝΑΙΩΝ
307,11633,ΑΘΗΝΑΙΩΝ
308,11634,ΑΘΗΝΑΙΩΝ
309,11636,ΑΘΗΝΑΙΩΝ
310,11741,ΑΘΗΝΑΙΩΝ
311,11742,ΑΘΗΝΑΙΩΝ
312,11743,ΑΘΗΝΑΙΩΝ
313,11744,ΑΘΗΝΑΙΩΝ
314,11745,ΑΘΗΝΑΙΩΝ
315,11851,ΑΘΗΝΑΙΩΝ
316,11852,ΑΘΗΝΑΙΩΝ
317,11853,ΑΘΗΝΑΙΩΝ
318,11855,ΑΘΗΝΑΙΩΝ
319,12131,ΠΕΡΙΣΤΕΡΙΟΥ
320,12132,ΠΕΡΙΣΤΕΡΙΟΥ
321,12134,ΠΕΡΙΣΤΕΡΙΟΥ
322,12136,ΠΕΡΙΣΤΕΡΙΟΥ
323,12241,ΑΙΓΑΛΕΩ
324,12243,ΑΙΓΑΛΕΩ
325,12244,ΑΙΓΑΛΕΩ
326,12351,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ
327,13121,ΝΕΩΝ ΛΙΟΣΙΩΝ (ΙΛΙΟΥ)
328,13122,ΝΕΩΝ ΛΙΟΣΙΩΝ (ΙΛΙΟΥ)
329,13122,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ
330,13123,ΝΕΩΝ ΛΙΟΣΙΩΝ (ΙΛΙΟΥ)
331,13123,ΠΕΤΡΟΥΠΟΛΗΣ
332,13231,ΠΕΤΡΟΥΠΟΛΗΣ
333,13341,ΖΕΦΥΡΙΟΥ
334,13561,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ
335,13562,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ
336,13672,ΑΧΑΡΝΩΝ
337,13674,ΑΧΑΡΝΩΝ
338,14122,ΗΡΑΚΛΕΙΟΥ
339,14123,ΛΥΚΟΒΡΥΣΗΣ
340,14231,ΗΡΑΚΛΕΙΟΥ
341,14231,ΝΕΑΣ ΙΩΝΙΑΣ
342,14232,ΝΕΑΣ ΙΩΝΙΑΣ
343,14233,ΝΕΑΣ ΙΩΝΙΑΣ
344,14234,ΝΕΑΣ ΙΩΝΙΑΣ
345,14235,ΝΕΑΣ ΙΩΝΙΑΣ
346,14341,ΝΕΑΣ ΦΙΛΑΔΕΛΦΕΙΑΣ
347,14343,ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ
348,14451,ΜΕΤΑΜΟΡΦΩΣΗΣ
349,14561,ΚΗΦΙΣΙΑΣ
350,14562,ΚΗΦΙΣΙΑΣ
351,14563,ΚΗΦΙΣΙΑΣ
352,14564,ΚΗΦΙΣΙΑΣ
353,15122,ΑΜΑΡΟΥΣΙΟΥ
354,15123,ΑΜΑΡΟΥΣΙΟΥ
355,15124,ΑΜΑΡΟΥΣΙΟΥ
356,15125,ΑΜΑΡΟΥΣΙΟΥ
357,15127,ΜΕΛΙΣΣΙΩΝ
358,15127,ΚΗΦΙΣΙΑΣ
359,15231,ΧΑΛΑΝΔΡΙΟΥ
360,15232,ΧΑΛΑΝΔΡΙΟΥ
361,15233,ΧΑΛΑΝΔΡΙΟΥ
362,15234,ΧΑΛΑΝΔΡΙΟΥ
363,15235,ΒΡΙΛΗΣΣΙΩΝ
364,15237,ΦΙΛΟΘΕΗΣ
365,15341,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ
366,15342,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ
367,15343,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ
368,15351,ΠΑΛΛΗΝΗΣ
369,15451,ΝΕΟΥ ΨΥΧΙΚΟΥ
370,15452,ΨΥΧΙΚΟΥ
371,15561,ΧΟΛΑΡΓΟΥ
372,15562,ΧΟΛΑΡΓΟΥ
373,15771,ΖΩΓΡΑΦΟΥ
374,15772,ΖΩΓΡΑΦΟΥ
375,16121,ΚΑΙΣΑΡΙΑΝΗΣ
376,16122,ΚΑΙΣΑΡΙΑΝΗΣ
377,16231,ΒΥΡΩΝΑ
378,16232,ΒΥΡΩΝΑ
379,16233,ΒΥΡΩΝΑ
380,16342,ΗΛΙΟΥΠΟΛΗΣ
381,16343,ΗΛΙΟΥΠΟΛΗΣ
382,16344,ΗΛΙΟΥΠΟΛΗΣ
383,16345,ΗΛΙΟΥΠΟΛΗΣ
384,16452,ΑΡΓΥΡΟΥΠΟΛΗΣ
385,16671,ΒΟΥΛΙΑΓΜΕΝΗΣ
386,16672,ΒΑΡΗΣ
387,16673,ΒΟΥΛΑΣ
388,16674,ΓΛΥΦΑΔΑΣ
389,16675,ΓΛΥΦΑΔΑΣ
390,17121,ΝΕΑΣ ΣΜΥΡΝΗΣ
391,17122,ΝΕΑΣ ΣΜΥΡΝΗΣ
392,17123,ΝΕΑΣ ΣΜΥΡΝΗΣ
393,17124,ΝΕΑΣ ΣΜΥΡΝΗΣ
394,17234,ΔΑΦΝΗΣ
395,17235,ΔΑΦΝΗΣ
396,17236,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ
397,17236,ΥΜΗΤΤΟΥ
398,17237,ΥΜΗΤΤΟΥ
399,17341,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ
400,17343,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ
401,17561,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ
402,17562,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ
403,17563,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ
404,17564,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ
405,17672,ΚΑΛΛΙΘΕΑΣ
406,18120,ΚΟΡΥΔΑΛΛΟΥ
407,18121,ΚΟΡΥΔΑΛΛΟΥ
408,18122,ΚΟΡΥΔΑΛΛΟΥ
409,18233,ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ
410,18344,ΜΟΣΧΑΤΟΥ
411,18345,ΜΟΣΧΑΤΟΥ
412,18450,ΝΙΚΑΙΑΣ
413,18451,ΝΙΚΑΙΑΣ
414,18452,ΝΙΚΑΙΑΣ
415,18453,ΝΙΚΑΙΑΣ
416,18454,ΝΙΚΑΙΑΣ
417,18454,ΚΟΡΥΔΑΛΛΟΥ
418,18532,ΠΕΙΡΑΙΩΣ
419,18533,ΠΕΙΡΑΙΩΣ
420,18534,ΠΕΙΡΑΙΩΣ
421,18535,ΠΕΙΡΑΙΩΣ
422,18537,ΠΕΙΡΑΙΩΣ
423,18538,ΠΕΙΡΑΙΩΣ
424,18539,ΠΕΙΡΑΙΩΣ
425,18540,ΠΕΙΡΑΙΩΣ
426,18541,ΠΕΙΡΑΙΩΣ
427,18542,ΠΕΙΡΑΙΩΣ
428,18543,ΠΕΙΡΑΙΩΣ
429,18544,ΠΕΙΡΑΙΩΣ
430,18546,ΠΕΙΡΑΙΩΣ
431,18547,ΠΕΙΡΑΙΩΣ
432,18755,ΚΕΡΑΤΣΙΝΙΟΥ
433,18756,ΚΕΡΑΤΣΙΝΙΟΥ
434,18757,ΚΕΡΑΤΣΙΝΙΟΥ
435,18758,ΚΕΡΑΤΣΙΝΙΟΥ
436,18863,ΠΕΡΑΜΑΤΟΣ
437,13341,ΑΝΩ ΛΙΟΣΙΩΝ
438,13342,ΑΝΩ ΛΙΟΣΙΩΝ
439,19400,ΚΡΩΠΙΑΣ
440,10432,ΑΘΗΝΑΙΩΝ
441,10562,ΑΘΗΝΑΙΩΝ
442,11257,ΑΘΗΝΑΙΩΝ
443,11472,ΑΘΗΝΑΙΩΝ
444,13676,ΘΡΑΚΟΜΑΚΕΔΟΝΩΝ
445,14565,ΑΓΙΟΥ ΣΤΕΦΑΝΟΥ
446,15354,ΓΛΥΚΩΝ ΝΕΡΩΝ
447,17676,ΚΑΛΛΙΘΕΑΣ
448,19002,ΠΑΙΑΝΙΑΣ
449,19004,ΣΠΑΤΩΝ - ΛΟΥΤΣΑΣ
450,19200,ΕΛΕΥΣΙΝΑΣ
451,19300,ΑΣΠΡΟΠΥΡΓΟΥ
452,10558,ΑΘΗΝΑΙΩΝ
453,10680,ΑΘΗΝΑΙΩΝ
454,11252,ΑΘΗΝΑΙΩΝ
455,11525,ΑΘΗΝΑΙΩΝ
456,11528,ΖΩΓΡΑΦΟΥ
457,11634,ΚΑΙΣΑΡΙΑΝΗΣ
458,11635,ΑΘΗΝΑΙΩΝ
459,13673,ΑΧΑΡΝΩΝ
460,13675,ΑΧΑΡΝΩΝ
